OID_,CID,avg_rain,water,vegetation,slope,rugged,productivity,geology,elevation,min_temp,aspect,rabbit,pig,temp_diff,lantana,land_clear,horse,habitat,grazing,goat,fox_den,flood,drought,dog,inapp_fire,cat_den,lat,long
109,0,102.3030014,2428.25,3,6.30899,696.7150269,0.553908,3,1174.780029,9.3386602,197.1649933,0.467398,0.533217,0.522186,0.0585828,0,0.441113,0.936838,0,0.163833,0.218997,1,1,0.755867,1,0.163131,-3487457.538,1919227.679
110,0,80.7171021,0,3,1.57199,333.821991,0.558648,4,844.9210205,8.0865803,315.4179993,0.464779,0.330002,0.244752,0.0785401,0,0.385675,0.89393,0,0.0575163,0.357164,2,0,0.729615,1,0.195205,-3334735.669,1927219.085
111,0,99.0807037,3850.479981,1,5.0222301,357.9259949,0.533062,1,541.0440063,12.2076998,99.8298035,0.283412,0.1848,0.294855,0.663577,0,0.47992,0.916084,0,0.0790651,0.222587,2,2,0.642457,1,0.173967,-3291810.893,1992607.152
112,0,90.7770996,1009.119995,4,9.3878498,496.7720032,0.49871,1,598.5239868,10.9343996,131.9190063,0.366808,0.240107,0.270648,0.443505,0,0.44294,0.542868,0,0.111373,0.263004,1,0,0.64731,0,0.172639,-3235913.203,1971701.553
113,0,73.3672028,1489.709961,7,9.1609097,562.0040283,0.44937,4,957.6859741,8.2267199,78.3525009,0.505724,0.638357,0.619173,0.107879,0,0.497592,0.741008,0,0.208258,0.300465,1,2,0.806072,1,0.200619,-3485114.671,1883861.648
114,0,91.4766998,0,3,1.70723,434.4240112,0.495707,4,333.1860046,9.8553801,88.9542999,0.474828,0.328042,0.455816,0.214418,0,0.601957,0.924621,0,0.158408,0.262843,0,2,0.70973,1,0.206658,-3814753.974,1695063.412
115,0,89.3639984,3846.439941,3,7.96382,550.2780151,0.517621,4,904.0360107,11.1810999,355.1799927,0.396256,0.264081,0.162574,0.436934,0,0.473952,0.917917,0,0.163225,0.287637,1,0,0.696591,0,0.156418,-3227517.029,1990800.387
116,0,59.0960999,1003.840027,5,4.8981199,364.2019958,0.385398,1,583.3759766,9.1618605,27.0895996,0.487046,0.500372,0.0602039,0.173214,0,0.435661,0.861167,0,0.317132,0.440806,0,0,0.61584,0,0.231138,-3512963.87,1751656.384
117,0,74.2649002,2836.379883,5,3.2951801,305.8930054,0.480809,4,213.5359955,11.2898998,276.7569885,0.435377,0.394209,0.215929,0.613842,0,0.623105,0.588506,1,0.123841,0.462593,0,2,0.748245,0,0.198062,-3686723.219,1800942.4
118,0,83.1660995,3006.229981,3,2.00703,314.3059998,0.534627,4,159.8379974,11.1443005,278.8200073,0.459662,0.270449,0.129639,0.578226,0,0.710333,0.92615,0,0.16475,0.312728,3,0,0.749763,0,0.204178,-3740259.144,1773315.48
119,0,70.9973984,2448.439941,1,6.0573902,481.1059875,0.47881,3,764.1090088,8.8372002,356.0700073,0.401259,0.311191,0.640307,0.13978,0,0.384673,0.878294,0,0.0776415,0.342133,2,0,0.685689,1,0.194,-3532178.45,1891688.743
120,0,66.7322998,1006.820007,3,6.3972101,316.2369995,0.504556,4,430.4230042,9.6054697,109.711998,0.481905,0.302443,0.250852,0.213437,0,0.598589,0.93289,0,0.214149,0.304894,4,2,0.703768,1,0.221247,-3712404.301,1722057.891
121,0,94.2148972,3432.669922,1,4.4608598,429.1180115,0.535203,4,488.769989,12.3656998,167.2890015,0.351613,0.245664,0.355269,0.706376,0,0.618716,0.922506,0,0.0908657,0.218273,3,0,0.696892,1,0.171916,-3323761.557,1988687.937
122,0,76.9299011,1450.229981,5,4.8827801,625.8439941,0.462111,4,501.5270081,9.6767397,336.0150146,0.513406,0.391589,0.435287,0.26907,0,0.535396,0.787683,0,0.335447,0.355862,1,2,0.738464,1,0.19524,-3832757.55,1682489.668
123,0,78.088501,2424.26001,3,3.35497,311.5100098,0.460219,4,291.3089905,11.2297001,210.8139954,0.353083,0.146536,0.280533,0.635674,0,0.538392,0.949073,0,0.148246,0.357997,0,2,0.692554,1,0.209908,-3762420.568,1743736.293
124,0,52.0698013,2444.840088,6,8.2093296,506.822998,0.3524,1,658.8209839,10.1247997,125.7180023,0.451957,0.5475,-0.14334,0.16492,0,0.353225,0.896442,0,0.418271,0.339352,0,0,0.510115,0,0.230498,-3474090.258,1730011.774
125,0,99.6610031,0,3,1.73866,267.0870056,0.509093,4,160.1410065,9.6085396,251.7669983,0.474314,0.356634,0.443147,0.274342,0,0.611352,0.91472,0,0.2368,0.224522,1,0,0.70443,1,0.180855,-3809860.521,1684721.518
126,0,78.4735031,1416.430054,2,5.5353398,316.776001,0.4701,2,769.4580078,9.6033001,134.996994,0.446938,0.293864,0.272498,0.23193,0,0.432752,0.908017,0,0.0661977,0.317215,2,0,0.699521,0,0.187968,-3317847.489,1935495.949
127,0,92.7845993,2435.51001,2,2.62081,469.8160095,0.519463,4,457.493988,12.2921,141.2050018,0.347559,0.267734,0.362556,0.720059,0,0.55407,0.909159,0,0.0998794,0.190945,4,0,0.693377,1,0.17823,-3328899.267,1982148.375
128,0,103.3820038,1022.570007,2,7.32444,335.6210022,0.53584,4,653.1870117,9.40903,46.0126991,0.410823,0.463073,0.646942,0.241216,0,0.6307,0.91767,0,0.140262,0.377577,5,1,0.68763,1,0.200501,-3569700.628,1870614.05
129,0,69.9225998,1414.26001,3,1.13564,220.9490051,0.477308,4,205.9909973,10.4554996,85.5362015,0.462127,0.290581,0.311257,0.46874,0,0.672199,0.909491,0,0.142208,0.288266,0,2,0.705155,1,0.219048,-3746115.957,1730366.623
130,0,83.6132965,3037.48999,3,5.7602,301.0700073,0.511204,4,231.2449951,11.3323002,24.3614006,0.44387,0.226417,0.140044,0.645621,0,0.700822,0.502165,1,0.171465,0.449609,1,1,0.714691,0,0.199524,-3730933.902,1786929.541
131,0,66.6717987,0,5,0.139694,534.1820068,0.483012,4,334.3429871,9.0169296,93.5803986,0.493558,0.386685,0.188547,0.126387,0,0.550086,0.912721,0,0.304009,0.218982,1,2,0.643816,0,0.218047,-3689095.435,1711478.374
132,0,96.444397,2887.830078,3,11.1372995,608.9240112,0.509145,2,895.4580078,9.3236198,224.0549927,0.429855,0.295345,0.350421,0.132832,0,0.401017,0.836291,0,0.0757273,0.144437,3,0,0.695938,1,0.169021,-3369752.228,1935919.751
133,0,78.8764038,2831.300049,3,1.68396,162.9750061,0.522153,4,251.9409943,10.9698,316.6579895,0.464093,0.267613,0.181823,0.602539,0,0.700553,0.916095,0,0.172445,0.251875,4,0,0.749447,1,0.207525,-3729276.939,1774988.283
134,0,99.3834,1416.780029,3,2.233,167.3829956,0.507022,4,190.3359985,13.0754004,235.1089935,0.326448,0.289428,0.335304,0.669325,0,0.613035,0.916157,0,0.0846094,0.148706,4,0,0.679416,1,0.185176,-3359785.143,1991393.558
135,0,71.5299988,0,2,9.5612602,611.0089722,0.434886,4,676.9550171,8.64464,105.211998,0.43647,0.579122,0.621552,0.295436,0,0.537645,0.862895,0,0.163607,0.312642,1,1,0.730351,0,0.202394,-3481948.893,1888086.993
136,0,69.2714005,2013.439941,3,0.455645,264.1359863,0.436974,2,550.2340088,11.0763998,87.6869965,0.443924,0.490913,0.323751,0.602898,0,0.556876,0.56456,1,0.114107,0.256483,3,0,0.77383,0,0.199849,-3260496.58,1946987.477
137,0,92.7015991,2040.290039,1,9.6361599,563.5,0.537618,4,558.0700073,12.1029997,11.3172998,0.186952,0.11501,0.239604,0.641502,1,0.463063,0.510101,1,0.0659752,0.210716,1,2,0.609491,0,0.165932,-3252216.637,2001233.249
138,0,92.490303,2037.550049,2,5.3055,356.1740112,0.513262,4,665.4470215,10.3212996,110.4100037,0.42256,0.269515,0.428059,0.394299,0,0.490384,0.885388,0,0.0536811,0.163965,3,0,0.697294,1,0.181994,-3382251.054,1938658.277
139,0,76.0046997,0,3,7.83564,576.4979858,0.452002,3,361.5780029,9.2047701,265.9719849,0.407642,0.577411,0.675581,0.387022,0,0.564645,0.758092,0,0.162042,0.255208,2,0,0.715572,0,0.197639,-3494133.086,1883775.092
140,0,61.4280014,0,6,3.6982901,325.3590088,0.39973,4,459.1650085,8.9565401,290.82901,0.452084,0.572201,0.439081,0.166944,0,0.375091,0.913757,0,0.278519,0.321634,0,0,0.630472,0,0.221655,-3399022.124,1790925.551
141,0,56.9628983,0,3,10.7396002,509.8269958,0.404839,4,674.5830078,5.4561501,300.8559875,0.622754,0.494079,0.214861,0,0,0.602596,0.88354,0,0.30934,0.598682,1,0,0.509516,1,0.251047,-4116183.415,1476497.046
142,0,78.0594025,0,3,8.5265799,463.3320007,0.4744,2,726.3449707,9.5937099,100.9089966,0.443398,0.323395,0.30785,0.278744,0,0.459717,0.896345,0,0.0775555,0.21973,2,0,0.693489,1,0.179598,-3325493.35,1932515.584
143,0,77.1827011,2846.229981,5,4.3280001,359.3919983,0.482365,4,368.3940125,11.3591995,307.9169922,0.421286,0.268875,0.170838,0.651506,1,0.560601,0.63243,2,0.17215,0.421094,1,2,0.667332,0,0.193751,-3682509.55,1805978.522
144,0,99.455101,2897.73999,3,7.9217801,638.3439941,0.527842,4,826.3359985,10.0200996,104.5250015,0.420194,0.296888,0.395318,0.247454,0,0.464941,0.938251,0,0.071371,0.107152,3,0,0.688111,1,0.167687,-3373389.298,1939078.966
145,0,76.6442032,3847.790039,3,2.8136301,370.4190063,0.462513,4,446.9119873,13.1201,59.5695,0.399088,0.323073,0.435726,0.545597,0,0.518566,0.694282,0,0.0917008,0.279066,0,0,0.682154,0,0.184454,-3088046.426,2001829.724
146,0,90.8669968,1001.119995,2,1.71424,147.8600006,0.450236,4,41.9192009,13.0010996,91.5463028,0.306158,0.295426,0.189793,0.587084,0,0.61956,0.847387,0,0.0717109,0.217357,2,0,0.631018,0,0.194829,-3398582.961,1978051.46
147,0,65.9833984,1000,3,2.73455,222.8289948,0.471029,4,233.0469971,10.8250999,44.2681999,0.458385,0.297608,0.282613,0.510814,0,0.690892,0.762322,0,0.172418,0.215596,3,2,0.680588,0,0.22507,-3717474.136,1765160.389
148,0,102.8779984,2832.830078,3,1.2715501,265.6629944,0.491692,4,369.6860046,12.2163,251.3880005,0.317918,0.242153,0.209539,0.714333,0,0.557133,0.883435,1,0.0827316,0.234471,2,0,0.631221,0,0.179731,-3422921.466,1972823.196
149,0,79.6735001,0,3,1.7487299,211.4980011,0.50635,2,579.0059814,9.6103401,6.6033502,0.445778,0.259071,0.209598,0.325528,0,0.423295,0.61867,2,0.0353048,0.277168,4,0,0.626954,1,0.194903,-3298830.791,1939774.67
150,0,105.9749985,2420.159912,3,5.8000498,350.0769958,0.489744,1,255.5189972,11.9143,109.4000015,0.315336,0.221761,0.429983,0.623408,0,0.537498,0.904462,1,0.0443833,0.206096,4,0,0.657607,1,0.173101,-3357531.842,1953853.174
151,0,106.1259995,1423.26001,3,1.37498,331.4710083,0.509272,4,381.9729919,11.9687996,148.8619995,0.339065,0.217276,0.235454,0.713291,0,0.54949,0.751594,0,0.054786,0.162739,2,0,0.659293,1,0.174284,-3426446.057,1971782.515
152,0,101.572998,2018.160034,1,7.0240202,294.0010071,0.546087,1,606.8239746,10.5881004,291.6329956,0.445234,0.271003,0.158556,0.341905,0,0.628484,0.88639,0,0.2108,0.273927,2,1,0.70052,1,0.179471,-3649965.348,1806994.875
153,0,87.2443008,1018.330017,5,7.4054098,489.776001,0.467333,1,503.1199951,11.3891001,51.550499,0.367393,0.238266,0.269919,0.698432,0,0.485194,0.588949,0,0.0866916,0.255097,2,1,0.656959,1,0.16327,-3217680.742,1979419.713
154,0,97.8947983,1000.859985,3,4.8424301,247.572998,0.498451,4,275.9599915,12.5627003,115.8860016,0.338842,0.275736,0.36415,0.697117,0,0.569471,0.937623,0,0.0907835,0.15073,3,0,0.690958,1,0.173983,-3335159.254,1990602.355
155,0,69.5820999,0,2,14.1667004,788.1370239,0.439854,4,821.0930176,8.2768002,207.4519958,0.454304,0.505499,0.713442,0.106392,0,0.428907,0.821001,0,0.143831,0.21493,1,2,0.757596,0,0.192741,-3532646.981,1873734.156
156,0,106.9560013,1414.23999,2,1.62974,153.279007,0.551809,4,610.3599854,10.2250996,336.9840088,0.393606,0.220537,0.402504,0.396187,0,0.435576,0.849331,0,0.0423838,0.246145,1,1,0.686714,1,0.182379,-3427982.256,1956749.058
157,0,66.7434006,0,5,1.48022,171.6640015,0.443817,3,383.7879944,11.7941999,15.9419003,0.467711,0.326498,0.29035,0.604811,0,0.441721,0.838532,1,0.0788837,0.318615,1,0,0.69311,1,0.204908,-3111359.67,1960011.799
158,0,65.4887009,2830.110107,4,2.30159,184.2200012,0.429434,4,433.0130005,11.2005997,173.6439972,0.397864,0.461844,0.352969,0.54226,0,0.601349,0.751947,0,0.106716,0.277807,4,0,0.693474,0,0.217128,-3254141.842,1950624.272
159,0,96.7418976,0,3,7.86447,770.0029907,0.555921,4,622.3410034,8.7528,195.9570007,0.430139,0.553247,0.664956,0.0865066,0,0.594937,0.897947,0,0.193001,0.271885,2,2,0.728402,0,0.194724,-3566866.411,1863983.763
160,0,86.0810013,1019.950012,3,8.7493601,417.7250061,0.492074,1,822.9160156,10.4119997,190.548996,0.303155,0.12902,0.21262,0.289755,0,0.371533,0.822313,0,0.110171,0.271095,1,0,0.665097,1,0.194566,-3209610.33,1967323.724
161,0,85.9997025,1000,4,4.0910702,452.4530029,0.492981,2,153.5070038,11.9698,314.6489868,0.31457,0.300615,0.33333,0.621673,0,0.549035,0.705725,2,0.0979313,0.240364,2,0,0.657054,1,0.187462,-3302402.75,1966091.276
162,0,73.8122025,2834.879883,3,1.99655,239.8670044,0.518544,4,617.9860229,11.0275002,250.4880066,0.395345,0.46085,0.258573,0.586755,0,0.631647,0.788727,0,0.11079,0.217436,1,0,0.7258,0,0.201407,-3257824.976,1957445.034
163,0,67.1278992,0,3,2.2623601,256.5700073,0.515467,4,517.0139771,9.2333002,6.3211098,0.490959,0.338773,0.219747,0.131975,0,0.572019,0.966332,0,0.21108,0.396093,3,2,0.700062,1,0.227418,-3705349.423,1717579.034
164,0,67.0998001,1033.959961,5,5.9517698,398.2399902,0.417838,4,429.4639893,12.5550003,114.7389984,0.323538,0.362531,0.398709,0.463985,0,0.476501,0.671483,1,0.113029,0.223411,1,1,0.614197,0,0.200028,-3095977.217,1977079.143
165,0,89.2050018,1003.849976,2,3.60447,188.5200043,0.559664,4,331.2399902,11.2017002,280.4899902,0.465023,0.264261,0.0904494,0.57773,0,0.707513,0.916338,0,0.17305,0.243658,10,0,0.757202,0,0.199565,-3744276.855,1777667.59
166,0,93.5134964,2010.48999,1,6.2424002,282.5390015,0.550344,4,676.9550171,11.1520996,112.1930008,0.398164,0.264248,0.219229,0.399898,0,0.49814,0.951879,0,0.119542,0.221827,1,0,0.698411,0,0.176033,-3234058.185,1982488.869
167,0,58.3574982,0,5,7.7175999,548.1149902,0.423423,4,437.6400146,8.2631302,134.6089935,0.514017,0.284607,0.383847,0,0,0.532806,0.469561,1,0.209349,0.505346,3,3,0.477765,1,0.232922,-3913147.162,1641387.332
168,0,85.6592026,0,1,6.86726,414.0480042,0.481663,4,286.5769958,10.3500996,104.9540024,0.392822,0.470825,0.657341,0.661418,0,0.652858,0.908591,0,0.0770485,0.178489,2,1,0.716974,1,0.174193,-3502483.891,1900285.933
169,0,88.4136963,1000,3,3.2420599,320.625,0.507635,1,491.4989929,9.5942602,70.7445984,0.369996,0.270945,0.360573,0.38651,0,0.432579,0.747275,2,0.0506598,0.221936,3,0,0.620054,1,0.187415,-3351084.602,1933416.219
170,0,76.981102,1040.23999,2,6.0960102,318.9249878,0.523944,3,898.526001,8.4204502,253.8419952,0.401452,0.329209,0.590853,0.0814618,0,0.369004,0.927811,0,0.0625038,0.29586,3,0,0.699358,1,0.18403,-3524754.294,1895973.203
171,0,109.3470001,1040.709961,3,13.0695,697.3070068,0.526116,2,697.7810059,9.6367502,3.97192,0.400558,0.222373,0.318784,0.554935,0,0.46529,0.818515,0,0.0676647,0.186782,3,0,0.70544,1,0.155519,-3366516.168,1945967.277
172,0,99.2106018,2003.439941,3,0.473021,206.8130035,0.506827,4,224.4559937,12.8213997,153.5390015,0.33828,0.28412,0.340917,0.69799,0,0.595023,0.923819,0,0.0870975,0.166437,4,0,0.698035,1,0.179195,-3352059.821,1991062.055
173,0,77.8169022,1003.52002,3,8.6698103,397.6929932,0.4679,4,374.7609863,9.5732403,334.4649963,0.518539,0.411814,0.444846,0.252121,0,0.496221,0.924143,0,0.34072,0.400096,1,2,0.734618,1,0.207093,-3828682.473,1676772.226
174,0,80.7702026,0,3,0.874939,260.0169983,0.497748,4,385.1679993,11.3042002,125.387001,0.353249,0.366375,0.270822,0.600883,1,0.577004,0.771312,2,0.084227,0.243817,1,1,0.647839,0,0.196054,-3255833.342,1964365.88
175,0,74.4534988,1001.090027,3,4.5609798,246.5050049,0.499168,4,455.8259888,11.0820999,288.5090027,0.399043,0.378849,0.293544,0.57225,1,0.572434,0.536234,1,0.0913791,0.232899,2,0,0.653861,0,0.200334,-3248678.67,1962498.615
176,0,68.2516022,0,7,2.4625101,202.7819977,0.480357,4,249.3849945,10.3274002,274.3890076,0.459419,0.316207,0.276288,0.466949,0,0.659052,0.872975,0,0.160072,0.23249,3,1,0.722736,1,0.23132,-3704708.56,1754501.096
177,0,91.2049026,1001.48999,2,6.5412202,416.3469849,0.511011,4,848.7139893,8.4569502,276.8819885,0.327335,0.192115,0.384653,0.107777,0,0.362348,0.551537,0,0.0709667,0.468163,1,1,0.618019,1,0.194983,-3446362.579,1928460.495
178,0,79.5485001,2415.469971,3,2.41557,321.019989,0.516999,4,151.6190033,11.0545998,195.0809937,0.464738,0.270369,0.170401,0.59603,0,0.712892,0.909271,1,0.171411,0.265883,3,0,0.749529,0,0.207864,-3733125.642,1774178.913
179,0,57.0619011,1427.920044,4,8.89645,421.7130127,0.388366,4,475.2120056,10.0529003,209.1170044,0.511589,0.529493,0.19578,0.213766,0,0.554012,0.79206,1,0.208062,0.317186,0,3,0.673054,0,0.229219,-3629346.894,1773438.535
180,0,71.8479004,2849.830078,3,7.5380201,370.2380066,0.493894,1,480.5710144,12.3198004,155.3179932,0.400985,0.303964,0.274491,0.664715,0,0.490942,0.906741,0,0.137876,0.182253,1,1,0.721613,0,0.187345,-3120111.626,1972345.247
181,0,91.2245026,0,3,3.4085801,345.4179993,0.520095,3,622.3980103,9.1695204,83.2745972,0.425585,0.511497,0.634363,0.159673,1,0.625121,0.876056,0,0.156622,0.428497,3,2,0.706663,0,0.198632,-3578570.014,1855454.584
182,0,91.9705963,1003.98999,5,5.9335699,300.5799866,0.513467,1,367.2420044,11.1330004,49.5330009,0.334773,0.26107,0.214877,0.658368,0,0.473107,0.777805,1,0.0861077,0.147344,2,1,0.675183,0,0.1707,-3187485.921,1972624.777
183,0,88.8181,2004.859985,2,3.51594,186.7449951,0.517756,4,260.4070129,11.2672005,270.2669983,0.452693,0.260905,0.0887361,0.632829,0,0.715913,0.891319,0,0.165607,0.349315,1,0,0.744583,1,0.19952,-3754166.844,1769945.559
184,0,117.4520035,1029.02002,3,3.77775,438.4309998,0.542915,4,585.9320068,11.4720001,262.42099,0.364296,0.198178,0.268778,0.641136,0,0.516156,0.922339,0,0.0459518,0.152435,2,0,0.683046,1,0.170333,-3433615.494,1972014.154
185,0,55.6846008,1415.920044,5,9.8586702,519.2780151,0.413367,4,350.1950073,9.22752,272.8789978,0.515061,0.378069,0.305234,0.0692348,1,0.418677,0.306251,2,0.224241,0.349458,0,2,0.469578,1,0.227176,-3728625.574,1684101.326
186,0,64.4601974,2435.899902,5,2.09359,501.9020081,0.419511,4,526.4790039,10.2894001,35.4813004,0.538982,0.442468,0.162232,0.220107,0,0.527949,0.359329,2,0.127127,0.567109,1,3,0.619012,0,0.222906,-3646094.778,1769574.605
187,0,87.3822021,0,5,0.290758,113.7679977,0.478753,4,71.3455963,11.6809998,209.576004,0.50608,0.268105,0.277897,0.503641,0,0.619209,0.897915,0,0.244896,0.66507,6,4,0.680792,1,0.199482,-3935635.459,1680149.407
188,0,86.4123001,1001.330017,4,5.3843398,352.5559998,0.496922,4,300.1659851,10.2959995,228.0469971,0.4111,0.272744,0.453847,0.623303,1,0.545383,0.83507,0,0.0725316,0.154597,3,0,0.692066,1,0.178795,-3398913.237,1936603.617
189,0,107.4290009,0,3,6.5293198,441.0910034,0.487013,1,76.8981018,12.5529003,267.8729858,0.336339,0.274886,0.121447,0.694188,0,0.60917,0.689268,1,0.106462,0.169245,1,0,0.638617,0,0.175184,-3421493.504,1980412.233
190,0,75.3896027,1016.659973,5,6.5804601,435.6669922,0.48305,4,543.2880249,9.8868103,296.8989868,0.484537,0.305654,0.246221,0.231348,0,0.340929,0.211591,1,0.126139,0.307969,1,3,0.532992,0,0.209917,-3640108.925,1786310.696
191,0,71.2378006,1084.880005,3,12.7851,906.8029785,0.479271,4,809.2440186,8.7449198,331.0329895,0.51329,0.397162,0.163323,0.0648571,0,0.537762,0.562281,0,0.342109,0.202387,1,0,0.611932,1,0.206348,-3691041.858,1698806.597
192,0,98.6233978,2024.050049,3,3.84056,167.701004,0.52863,4,474.2229919,10.8456001,84.5067978,0.361481,0.217058,0.395761,0.564207,0,0.550409,0.889329,0,0.0375097,0.174569,2,0,0.670324,1,0.18299,-3417972.991,1954868.491
193,0,90.5180969,2005.030029,1,2.5671101,159.7359924,0.546039,4,588.75,11.2409,76.2335968,0.371236,0.351106,0.232634,0.526938,0,0.613831,0.906195,0,0.0779371,0.267792,1,0,0.688397,0,0.184123,-3237919.106,1981376.337
194,0,80.4266968,1000.01001,2,9.1296902,550.1729736,0.537874,1,618.3140259,8.7799797,248.0339966,0.431125,0.320007,0.387705,0.227066,0,0.430074,0.895269,0,0.0822511,0.172858,2,0,0.684679,1,0.176667,-3378128.614,1920948.478
195,0,95.3345032,0,2,1.67251,295.447998,0.510388,4,147.897995,12.5438995,70.5688019,0.325872,0.271572,0.380701,0.705303,0,0.640748,0.90575,0,0.0636894,0.154867,3,0,0.68188,1,0.175887,-3330102.395,1988494.84
196,0,86.7347031,1003.309998,3,4.3155799,207.6920013,0.502686,1,492.8099976,11.4323997,129.7649994,0.352871,0.344735,0.270243,0.544629,0,0.57781,0.865284,1,0.0931123,0.534569,1,0,0.647367,0,0.182034,-3248255.038,1975019.935
197,0,80.1360016,0,5,6.9448099,353.9679871,0.446856,4,694.8619995,9.1155996,241.4380035,0.383147,0.485495,0.473953,0.289566,0,0.589829,0.858427,0,0.1089,0.292999,2,0,0.712991,1,0.197255,-3442960.287,1924371.973
198,0,80.3207016,1024.23999,3,8.3072596,398.3250122,0.498627,1,501.5039978,9.8796701,234.3630066,0.454867,0.540208,0.573615,0.380709,0,0.673535,0.832506,1,0.203707,0.298437,3,2,0.712059,0,0.192276,-3583553.627,1841214.363
199,0,72.9672012,1009.880005,3,2.1343801,382.401001,0.450681,4,284.5669861,12.6880999,207.1950073,0.323975,0.317894,0.20868,0.571038,1,0.603262,0.907394,0,0.0978386,0.295485,0,0,0.653065,0,0.193991,-3224846.061,2008341.099
200,0,87.0604019,0,2,6.12783,310.5799866,0.505844,2,725.4429932,9.43536,74.8759003,0.429626,0.364255,0.223654,0.290253,0,0.41797,0.774349,0,0.159568,0.237729,2,0,0.680304,1,0.196362,-3278485.93,1935713.174
201,0,97.2753983,1002.979981,2,3.1289501,238.0440063,0.526334,4,213.6660004,11.6718998,116.7450027,0.443657,0.247681,0.0834292,0.706657,0,0.735383,0.808739,0,0.195656,0.511207,1,0,0.741523,0,0.189489,-3757786.154,1775721.854
202,0,76.8961029,2001.030029,5,2.74789,269.9089966,0.474421,2,821.5280151,9.2001801,5.6161098,0.44883,0.296226,0.250052,0.201542,0,0.427948,0.706268,2,0.0599703,0.414778,2,0,0.674221,0,0.196487,-3315805.553,1932908.099
203,0,74.3902969,0,5,0.800691,691.5100098,0.511123,4,266.0830078,8.8591404,221.8970032,0.499833,0.375685,0.247977,0.152827,0,0.574674,0.796405,0,0.295367,0.242649,1,4,0.706513,1,0.202109,-3746741.531,1696365.419
204,0,60.8782005,1017.119995,3,7.11801,396.5499878,0.461873,4,404.9590149,9.9100399,118.689003,0.474294,0.352919,0.241935,0.327266,0,0.59528,0.91982,0,0.245728,0.292157,0,2,0.689794,1,0.223535,-3683223.268,1734912.189
205,0,61.2888985,0,3,3.6767099,282.3320007,0.434913,4,344.177002,9.4310598,118.9980011,0.496101,0.396071,0.188061,0.184867,0,0.562779,0.905098,0,0.281071,0.228078,0,0,0.599876,0,0.228863,-3675144.44,1709880.046
